NH,0+92+94+95+96+97+105+106+107
NC379357,107
NC379358,107
NC379359,107
NC33T,107+108
NC3636,107+108
NC368368,107+108
NC368369,107+108
NC369366,107+108
NC369367,107+108
NC369368,107+108
NC369369,107
NC3637,107+108
NC368370,107+108
NC368371,107+108
NC369370,107
NC369371,107+108
NC369372,107+108
NC369373,107+108
NC369374,107+108
NC369375,107+108
NC3736,107+108
NC370365,107+108
NC370366,107+108
NC370367,107
NC370368,107
NC370369,107
NC371364,107+108
NC371365,107+108
NC371366,107
NC371367,107
NC371368,107
NC371369,107
NC372363,107+108
NC372364,107+108
NC372365,107
NC372366,107
NC372367,107
NC372368,107
NC372369,107
NC373362,107+108
NC373363,107+108
NC373364,107
NC373365,107
NC373366,107
NC373367,107
NC373368,107
NC373369,107
NC374360,107+108
NC374361,107+108
NC374362,107+108
NC374363,107
NC374364,107
NC374365,107
NC374366,107
NC374367,107
NC374368,107
NC374369,107
NC375360,107+108
NC375361,107
NC375362,107
NC375363,107
NC375364,107
NC375365,107
NC375366,107
NC375367,107
NC375368,107
NC375369,107
NC376360,107
NC376361,107
NC376362,107
NC376363,107
NC376364,107
NC376365,107
NC376366,107
NC376367,107
NC376368,107
NC376369,107
NC377360,107
NC377361,107
NC377362,107
NC377363,107
NC377364,107
NC377365,107
NC377366,107
NC377367,107
NC377368,107
NC377369,107
NC378360,107
NC378361,107
NC378362,107
NC378363,107
NC378364,107
NC378365,107
NC378366,107
NC378367,107
NC378368,107
NC378369,107
NC379360,107
NC379361,107
NC379362,107
NC379363,107
NC379364,107
NC379365,107
NC379366,107
NC379367,107
NC379368,107
NC379369,107
NC3737,107+108
NC370370,107
NC370371,107
NC370372,107
NC370373,107
NC370374,107
NC370375,107+108
NC370376,107+108
NC370377,107+108
NC370378,107+108
NC371370,107
NC371371,107
NC371372,107
NC371373,107
NC371374,107
NC371375,107
NC371376,107
NC371377,107
NC371378,107+108
NC371379,107+108
NC372370,107
NC372371,107
NC372372,107
NC372373,107
NC372374,107
NC372375,107
NC372376,107
NC372377,107
NC372378,107
NC372379,107
NC373370,107
NC373371,107
NC373372,107
NC373373,107
NC373374,107
NC373375,107
NC373376,107
NC373377,107
NC373378,107
NC373379,107
NC374370,107
NC374371,107
NC374372,107
NC374373,107
NC374374,107
NC374375,107
NC374376,107
NC374377,107
NC374378,107
NC374379,107
NC375370,107
NC375371,107
NC375372,107
NC375373,107
NC375374,107
NC375375,107
NC375376,107
NC375377,107
NC375378,107
NC375379,107
NC376370,107
NC376371,107
NC376372,107
NC376373,107
NC376374,107
NC376375,107
NC376376,107
NC376377,107
NC376378,107
NC376379,107
NC377370,107
NC377371,107
NC377372,107
NC377373,107
NC377374,107
NC377375,107
NC377376,107
NC377377,107
NC377378,107
NC377379,107
NC378370,107
NC378371,107
NC378372,107
NC378373,107
NC378374,107
NC378375,107
NC378376,107
NC378377,107
NC378378,107
NC378379,107
NC379370,107
NC379371,107
NC379372,107
NC379373,107
NC379374,107
NC379375,107
NC379376,107
NC379377,107
NC379378,107
NC379379,107
NC33U,107+108
NC3738,107+108
NC371380,107+108
NC371381,107+108
NC371382,107+108
NC371383,107+108
NC371384,107+108
NC371385,107+108
NC371386,107+108
NC371387,107+108
NC372380,107
NC372381,107
NC372382,107
NC372383,107
NC372384,107
NC372385,107
NC372386,107
NC372387,107+108
NC372388,107+108
NC373380,107
NC373381,107
NC373382,107
NC373383,107
NC373384,107
NC373385,107
NC373386,107
NC373387,107
NC373388,107+108
NC374380,107
NC374381,107
NC374382,107
NC374383,107
NC374384,107
NC374385,107
NC374386,107
NC374387,107
NC374388,107+108
NC374389,107+108
NC375380,107
NC375381,107
NC375382,107
NC375383,107
NC375384,107
NC375385,107
NC375386,107
NC375387,107
NC375388,107
NC375389,107+108
NC376380,107
NC376381,107
NC376382,107
NC376383,107
NC376384,107
NC376385,107
NC376386,107
NC376387,107
NC376388,107
NC376389,107+108
NC377380,107
NC377381,107
NC377382,107
NC377383,107
NC377384,107
NC377385,107
NC377386,107
NC377387,107
NC377388,107
NC377389,107+108
NC378380,107
NC378381,107
NC378382,107
NC378383,107
NC378384,107
NC378385,107
NC378386,107
NC378387,107
NC378388,107+108
NC378389,107+108
NC379380,107
NC379381,107
NC379382,107
NC379383,107
NC379384,107
NC379385,107
NC379386,107
NC379387,107+108
NC379388,107+108
NC33V,107
NC33W,107
NC33X,107
NC33Y,107
NC33Z,107+108
NC3838,107+108
NC380380,107
NC380381,107
NC380382,107
NC380383,107
NC380384,107
NC380385,107
NC380386,107
NC380387,107+108
NC381380,107
NC381381,107
NC381382,107
NC381383,107
NC381384,107
NC381385,107
NC381386,107
NC381387,107+108
NC382380,107
NC382381,107
NC382382,107
NC382383,107
NC382384,107
NC382385,107
NC382386,107
NC382387,107+108
NC382388,107+108
NC383380,107
NC383381,107
NC383382,107
NC383383,107
NC383384,107
NC383385,107
NC383386,107
NC383387,107
NC383388,107+108
NC383389,107+108
NC384380,107
NC384381,107
NC384382,107
NC384383,107
NC384384,107
NC384385,107
NC384386,107
NC384387,107
NC384388,107
NC384389,107+108
NC385380,107
NC385381,107
NC385382,107
NC385383,107
NC385384,107
NC385385,107
NC385386,107
NC385387,107
NC385388,107
NC385389,107
NC386380,107
NC386381,107
NC386382,107
NC386383,107
NC386384,107
NC386385,107
NC386386,107
NC386387,107
NC386388,107
NC386389,107
NC387380,107
NC387381,107
NC387382,107
NC387383,107
NC387384,107
NC387385,107
NC387386,107
NC387387,107
NC387388,107
NC387389,107
NC388380,107
NC388381,107
NC388382,107
NC388383,107
NC388384,107
NC388385,107
NC388386,107
NC388387,107
NC388388,107
NC388389,107
NC389380,107
NC389381,107
NC389382,107
NC389383,107
NC389384,107
NC389385,107
NC389386,107
NC389387,107
NC389388,107
NC389389,107
NC3839,107+108
NC384390,107+108
NC384391,107+108
NC385390,107
NC385391,107+108
NC385392,107+108
NC385393,107+108
NC385394,107+108
NC386390,107
NC386391,107
NC386392,107
NC386393,107
NC386394,107+108
NC386395,107+108
NC387390,107
NC387391,107
NC387392,107
NC387393,107
NC387394,107
NC387395,107+108
NC388390,107
NC388391,107
NC388392,107
NC388393,107
NC388394,107
NC388395,107+108
NC389390,107
NC389391,107
NC389392,107
NC389393,107
NC389394,107+108
NC389395,107+108
NC3938,107+108
NC390380,107
NC390381,107
NC390382,107
NC390383,107
NC390384,107
NC390385,107
NC390386,107
NC390387,107
NC390388,107
NC390389,107
NC391380,107
NC391381,107
NC391382,107
NC391383,107
NC391384,107
NC391385,107
NC391386,107
NC391387,107
NC391388,107
NC391389,107
NC392380,107
NC392381,107
NC392382,107
NC392383,107
NC392384,107
NC392385,107
NC392386,107
NC392387,107
NC392388,107
NC392389,107+108
NC393380,107
NC393381,107
NC393382,107
NC393383,107
NC393384,107
NC393385,107
NC393386,107
NC393387,107
NC393388,107
NC393389,107
NC394380,107
NC394381,107
NC394382,107
NC394383,107
NC394384,107
NC394385,107
NC394386,107
NC394387,107
NC394388,107
NC394389,107
NC395380,107
NC395381,107
NC395382,107
NC395383,107
NC395384,107
NC395385,107
NC395386,107
NC395387,107
NC395388,107
NC395389,107
NC396380,107
NC396381,107
NC396382,107
NC396383,107
NC396384,107
NC396385,107
NC396386,107
NC396387,107
NC396388,107
NC396389,107
NC397380,107
NC397381,107
NC397382,107
NC397383,107
NC397384,107
NC397385,107
NC397386,107
NC397387,107
NC397388,107
NC397389,107
NC398380,107
NC398381,107
NC398382,107
NC398383,107
NC398384,107
NC398385,107
NC398386,107
NC398387,107
NC398388,107
NC398389,107
NC399380,107
NC399381,107
NC399382,107
NC399383,107
NC399384,107
NC399385,107+108
NC399386,107+108
NC399387,107
NC399388,107
NC399389,107
NC3939,107+108
NC390390,107
NC390391,107
NC390392,107
NC390393,107+108
NC390394,107+108
NC391390,107
NC391391,107+108
NC391392,107+108
NC391393,107+108
NC392390,107+108
NC392391,107+108
NC393390,107+108
NC394390,107+108
NC394391,107+108
NC395390,107
NC395391,107+108
NC396390,107
NC396391,107+108
NC397390,107
NC397391,107+108
NC398390,107
NC398391,107+108
NC399390,107+108
NC399391,107+108
NC40,106+107
NC40SW,106+107
NC40NW,107
NC40SE,106+107
NC40NE,107
NC40A,106+107
NC4000,106+107
NC400001,106+107
NC400002,107
NC400003,107
NC400004,107
NC400005,107
NC400006,107
NC400007,107
NC400008,107
NC400009,107
NC401001,106+107
NC401002,107
NC401003,107
NC401004,107
NC401005,107
NC401006,107
NC401007,107
NC401008,107
NC401009,107
NC402001,106+107
NC402002,107
NC402003,107
NC402004,107
NC402005,107
NC402006,107
NC402007,107
NC402008,107
NC402009,107
NC403001,106+107
NC403002,107
NC403003,107
NC403004,107
NC403005,107
NC403006,107
NC403007,107
NC403008,107
NC403009,107
NC404001,106+107
NC404002,107
NC404003,107
NC404004,107
NC404005,107
NC404006,107
NC404007,107
NC404008,107
NC404009,107
NC405001,106+107
NC405002,106+107
NC405003,107
NC405004,107
NC405005,107
NC405006,107
NC405007,107
NC405008,107
NC405009,107
NC406002,106+107
NC406003,106+107
NC406004,106+107
NC406005,106+107
NC406006,107
NC406007,107
NC406008,107
NC406009,107
NC407005,106+107
NC407006,106+107
NC407007,107
NC407008,107
NC407009,107
NC408006,106+107
NC408007,107
NC408008,106+107
NC408009,106+107
NC409006,106+107
NC409007,106+107
NC409008,106+107
NC4001,106+107
NC400010,107
NC400011,107
NC400012,107
NC400013,107
NC400014,107
NC400015,107
NC400016,107
NC400017,107
NC400018,107
NC400019,107
NC401010,107
NC401011,107
NC401012,107
NC401013,107
NC401014,107
NC401015,107
NC401016,107
NC401017,107
NC401018,107
NC401019,107
NC402010,107
NC402011,107
NC402012,107
NC402013,107
NC402014,107
NC402015,107
NC402016,107
NC402017,107
NC402018,107
NC402019,107
NC403010,107
NC403011,107
NC403012,107
NC403013,107
NC403014,107
NC403015,107
NC403016,107
NC403017,107
NC403018,107
NC403019,107
NC404010,107
NC404011,107
NC404012,107
NC404013,107
NC404014,107
NC404015,107
NC404016,107
NC404017,107
NC404018,107
NC404019,107
NC405010,107
NC405011,107
NC405012,107
NC405013,107
NC405014,107
NC405015,107
NC405016,107
NC405017,107
NC405018,107
NC405019,107
NC406010,107
NC406011,107
NC406012,107
NC406013,107
NC406014,107
NC406015,107
NC406016,107
NC406017,107
NC406018,107
NC406019,107
NC407010,107
NC407011,107
NC407012,107
NC407013,107
NC407014,107
NC407015,107
NC407016,107
NC407017,107
NC407018,107
NC407019,107
NC408010,106+107
NC408011,107
NC408012,107
NC408013,107
NC408014,107
NC408015,107
NC408016,107
NC408017,107
NC408018,107
NC408019,107
NC409010,106+107
NC409011,106+107
NC409012,107
NC409013,107
NC409014,107
NC409015,107
NC409016,107
NC409017,107
NC409018,107
NC409019,107
NC4101,106+107
NC410011,106+107
NC410012,107
NC410013,107
NC410014,107
NC410015,107
NC410016,107
NC410017,107
NC410018,107
NC410019,107
NC411011,106+107
NC411012,106+107
NC411013,107
NC411014,107
NC411015,107
NC411016,107
NC411017,107
NC411018,107
NC411019,107
NC412012,106+107
NC412013,107
NC412014,107
NC412015,107
NC412016,107
NC412017,107
NC412018,107
NC412019,107
NC413012,106+107
NC413013,107
NC413014,107
NC413015,107
NC413016,107
NC413017,107
NC413018,107
NC413019,107
NC414012,106+107
NC414013,107
NC414014,107
NC414015,107
NC414016,107
NC414017,107
NC414018,107
NC414019,107
NC415012,106+107
NC415013,107
NC415014,107
NC415015,107
NC415016,107
NC415017,107
NC415018,107
NC415019,107
NC416011,106+107
NC416012,106+107
NC416013,107
NC416014,107
NC416015,107
NC416016,107
NC416017,107
NC416018,107
NC416019,107
NC417011,106+107
NC417012,107
NC417013,107
NC417014,107
NC417015,107
NC417016,107
NC417017,107
NC417018,107
NC417019,107
NC418010,106+107
NC418011,106+107
NC418012,107
NC418013,107
NC418014,107
NC418015,107
NC418016,107
NC418017,107
NC418018,107
NC418019,107
NC419010,106+107
NC419011,107
NC419012,107
NC419013,107
NC419014,107
NC419015,107
NC419016,107
NC419017,107
NC419018,107
NC419019,107
NC40B,107
NC40C,107
NC40D,107
NC40E,107
NC40F,106+107
NC4200,106+107
NC423009,106+107
NC424009,106+107
NC425009,106+107
NC426009,106+107
NC427009,106+107
NC428008,106+107
NC428009,106+107
NC429008,106+107
NC429009,107
NC4201,106+107
NC420010,106+107
NC420011,107
NC420012,107
NC420013,107
NC420014,107
NC420015,107
NC420016,107
NC420017,107
NC420018,107
NC420019,107
NC421010,106+107
NC421011,107
NC421012,107
NC421013,107
NC421014,107
NC421015,107
NC421016,107
NC421017,107
NC421018,107
NC421019,107
NC422010,106+107
NC422011,107
NC422012,107
NC422013,107
NC422014,107
NC422015,107
NC422016,107
NC422017,107
NC422018,107
NC422019,107
NC423010,106+107
NC423011,107
NC423012,107
NC423013,107
NC423014,107
NC423015,107
NC423016,107
NC423017,107
NC423018,107
NC423019,107
NC424010,107
NC424011,107
NC424012,107
NC424013,107
NC424014,107
NC424015,107
NC424016,107
NC424017,107
NC424018,107
NC424019,107
NC425010,107
NC425011,107
NC425012,107
NC425013,107
NC425014,107
NC425015,107
NC425016,107
NC425017,107
NC425018,107
NC425019,107
NC426010,107
NC426011,107
NC426012,107
NC426013,107
NC426014,107
NC426015,107
NC426016,107
NC426017,107
NC426018,107
NC426019,107
NC427010,107
NC427011,107
NC427012,107
NC427013,107
NC427014,107
NC427015,107
NC427016,107
NC427017,107
NC427018,107
NC427019,107
NC428010,107
NC428011,107
NC428012,107
NC428013,107
NC428014,107
NC428015,107
NC428016,107
NC428017,107
NC428018,107
NC428019,107
NC429010,107
NC429011,107
NC429012,107
NC429013,107
NC429014,107
NC429015,107
NC429016,107
NC429017,107
NC429018,107
NC429019,107
NC4300,106+107
NC430007,106+107
NC430008,106+107
NC430009,107
NC431007,106+107
NC431008,107
NC431009,107
NC432007,106+107
NC432008,106+107
NC432009,107
NC433008,106+107
NC433009,106+107
NC434009,106+107
NC4301,106+107
NC430010,107
NC430011,107
NC430012,107
NC430013,107
NC430014,107
NC430015,107
NC430016,107
NC430017,107
NC430018,107
NC430019,107
NC431010,107
NC431011,107
NC431012,107
NC431013,107
NC431014,107
NC431015,107
NC431016,107
NC431017,107
NC431018,107
NC431019,107
NC432010,107
NC432011,107
NC432012,107
NC432013,107
NC432014,107
NC432015,107
NC432016,107
NC432017,107
NC432018,107
NC432019,107
NC433010,107
NC433011,107
NC433012,107
NC433013,107
NC433014,107
NC433015,107
NC433016,107
NC433017,107
NC433018,107
NC433019,107
NC434010,106+107
NC434011,106+107
NC434012,107
NC434013,107
NC434014,107
NC434015,107
NC434016,107
NC434017,107
NC434018,107
NC434019,107
NC435011,106+107
NC435012,106+107
NC435013,107
NC435014,107
NC435015,107
NC435016,107
NC435017,107
NC435018,107
NC435019,107
NC436012,106+107
NC436013,106+107
NC436014,107
NC436015,107
NC436016,107
NC436017,107
NC436018,107
NC436019,107
NC437013,106+107
NC437014,107
NC437015,107
NC437016,107
NC437017,107
NC437018,107
NC437019,107
NC438013,106+107
NC438014,106+107
NC438015,107
NC438016,107
NC438017,107
NC438018,107
NC438019,107
NC439013,106+107
NC439014,107
NC439015,107
NC439016,107
NC439017,107
NC439018,107
NC439019,107
NC40G,107
NC40H,107
NC40I,107
NC40J,107
NC40K,106+107
NC4401,106+107
NC440013,106+107
NC440014,107
NC440015,107
NC440016,107
NC440017,107
NC440018,107
NC440019,107
NC441013,106+107
NC441014,107
NC441015,107
NC441016,107
NC441017,107
NC441018,107
NC441019,107
NC442012,106+107
NC442013,106+107
NC442014,107
NC442015,107
NC442016,107
NC442017,107
NC442018,107
NC442019,107
NC443012,106+107
NC443013,107
NC443014,107
NC443015,107
NC443016,107
NC443017,107
NC443018,107
NC443019,107
NC444012,106+107
NC444013,107
NC444014,107
NC444015,107
NC444016,107
NC444017,107
NC444018,107
NC444019,107
NC445011,106+107
NC445012,106+107
NC445013,107
NC445014,107
NC445015,107
NC445016,107
NC445017,107
NC445018,107
NC445019,107
NC446011,106+107
NC446012,107
NC446013,107
NC446014,107
NC446015,107
NC446016,107
NC446017,107
NC446018,107
NC446019,107
NC447011,106+107
NC447012,107
NC447013,107
NC447014,107
NC447015,107
NC447016,107
NC447017,107
NC447018,107
NC447019,107
NC448011,106+107
NC448012,106+107
NC448013,106+107
NC448014,107
NC448015,107
NC448016,107
NC448017,107
NC448018,107
NC448019,107
NC449013,106+107
NC449014,106+107
NC449015,107
NC449016,107
NC449017,107
NC449018,107
NC449019,107
NC4500,106+107
NC451009,106+107
NC452009,106+107
NC453009,106+107
NC454009,106+107
NC4501,106+107
NC450010,106+107
NC450011,106+107
NC450013,106+107
NC450014,106+107
NC450015,107
NC450016,107
NC450017,107
NC450018,107
NC450019,107
NC451010,106+107
NC451011,106+107
NC451012,106+107
NC451013,106+107
NC451014,107
NC451015,107
NC451016,107
NC451017,107
NC451018,107
NC451019,107
NC452010,107
NC452011,107
NC452012,106+107
NC452013,106+107
NC452014,107
NC452015,107
NC452016,107
NC452017,107
NC452018,107
NC452019,107
NC453010,107
NC453011,107
NC453012,107
NC453013,107
NC453014,107
NC453015,107
NC453016,107
NC453017,107
NC453018,107
NC453019,107
NC454010,106+107
NC454011,107
NC454012,107
NC454013,107
NC454014,107
NC454015,107
NC454016,107
NC454017,107
NC454018,107
NC454019,107
NC455010,106+107
NC455011,107
NC455012,107
NC455013,107
NC455014,107
NC455015,107
NC455016,107
NC455017,107
NC455018,107
NC455019,107
NC456010,106+107
NC456011,107
NC456012,107
NC456013,107
NC456014,107
NC456015,107
NC456016,107
NC456017,107
NC456018,107
NC456019,107
NC457010,106+107
NC457011,106+107
NC457012,107
NC457013,107
NC457014,107
NC457015,107
NC457016,107
NC457017,107
NC457018,107
NC457019,107
NC458011,106+107
NC458012,106+107
NC458013,106+107
NC458014,107
NC458015,107
NC458016,107
NC458017,107
NC458018,107
NC458019,107
NC459013,106+107
NC459014,107
NC459015,107
NC459016,107
NC459017,107
NC459018,107
NC459019,107
NC40L,107
NC40M,107
NC40N,107
NC40P,107
NC40Q,106+107
NC4600,106+107
NC461009,106+107
NC462009,106+107
NC4601,106+107
NC460010,106+107
NC460011,106+107
NC460012,106+107
NC460013,106+107
NC460014,107
NC460015,107
NC460016,107
NC460017,107
NC460018,107
NC460019,107
NC461010,106+107
NC461011,107
NC461012,107
NC461013,107
NC461014,107
NC461015,107
NC461016,107
NC461017,107
NC461018,107
NC461019,107
NC462010,106+107
NC462011,107
NC462012,107
NC462013,107
NC462014,107
NC462015,107
NC462016,107
NC462017,107
NC462018,107
NC462019,107
NC463010,106+107
NC463011,107
NC463012,107
NC463013,107
NC463014,107
NC463015,107
NC463016,107
NC463017,107
NC463018,107
NC463019,107
NC464010,106+107
NC464011,107
NC464012,107
NC464013,107
NC464014,107
NC464015,107
NC464016,107
NC464017,107
NC464018,107
NC464019,107
NC465010,106+107
NC465011,107
NC465012,107
NC465013,107
NC465014,107
NC465015,107
NC465016,107
NC465017,107
NC465018,107
NC465019,107
NC466010,106+107
NC466011,106+107
NC466012,107
NC466013,107
NC466014,107
NC466015,107
NC466016,107
NC466017,107
NC466018,107
NC466019,107
NC467011,106+107
NC467012,107
NC467013,107
NC467014,107
NC467015,107
NC467016,107
NC467017,107
NC467018,107
NC467019,107
NC468010,106+107
NC468011,106+107
NC468012,107
NC468013,107
NC468014,107
NC468015,107
NC468016,107
NC468017,107
NC468018,107
NC468019,107
NC469010,106+107
NC469011,107
NC469012,107
NC469013,107
NC469014,107
NC469015,107
NC469016,107
NC469017,107
NC469018,107
NC469019,107
NC4700,106+107
NC470009,106+107
NC471009,106+107
NC472009,106+107
NC473009,106+107
NC474009,106+107
NC475008,106+107
NC475009,106+107
NC476007,106+107
NC476008,106+107
NC476009,107
NC477006,106+107
NC477007,106+107
NC477008,107
NC477009,107
NC478006,106+107
NC478007,107
NC478008,107
NC478009,107
NC479005,106+107
NC479006,106+107
NC479007,107
NC479008,107
NC479009,107
NC4701,106+107
NC470010,106+107
NC470011,107
NC470012,107
NC470013,107
NC470014,107
NC470015,107
NC470016,107
NC470017,107
NC470018,107
NC470019,107
NC471010,107
NC471011,107
NC471012,107
NC471013,107
NC471014,107
NC471015,107
NC471016,107
NC471017,107
NC471018,107
NC471019,107
NC472010,107
NC472011,107
NC472012,107
NC472013,107
NC472014,107
NC472015,107
NC472016,107
NC472017,107
NC472018,107
NC472019,107
NC473010,107
NC473011,107
NC473012,107
NC473013,107
NC473014,107
NC473015,107
NC473016,107
NC473017,107
NC473018,107
NC473019,107
NC474010,107
NC474011,107
NC474012,107
NC474013,107
NC474014,107
NC474015,107
NC474016,107
NC474017,107
NC474018,107
NC474019,107
NC475010,107
NC475011,107
NC475012,107
NC475013,107
NC475014,107
NC475015,107
NC475016,107
NC475017,107
NC475018,107
NC475019,107
NC476010,107
NC476011,107
NC476012,107
NC476013,107
NC476014,107
NC476015,107
NC476016,107
NC476017,107
NC476018,107
NC476019,107
NC477010,107
NC477011,107
NC477012,107
NC477013,107
NC477014,107
NC477015,107
NC477016,107
NC477017,107
NC477018,107
NC477019,107
NC478010,107
NC478011,107
NC478012,107
NC478013,107
NC478014,107
NC478015,107
NC478016,107
NC478017,107
NC478018,107
NC478019,107
NC479010,107
NC479011,107
NC479012,107
NC479013,107
NC479014,107
NC479015,107
NC479016,107
NC479017,107
NC479018,107
NC479019,107
NC40R,107
NC40S,107
NC40T,107
NC40U,107
NC40V,106+107
NC4800,106+107
NC480005,106+107
NC480006,107
NC480007,107
NC480008,107
NC480009,107
NC481004,106+107
NC481005,106+107
NC481006,107
NC481007,107
NC481008,107
NC481009,107
NC482004,106+107
NC482005,107
NC482006,107
NC482007,107
NC482008,107
NC482009,107
NC483003,106+107
NC483004,106+107
NC483005,107
NC483006,107
NC483007,107
NC483008,107
NC483009,107
NC484002,106+107
NC484003,106+107
NC484004,107
NC484005,107
NC484006,107
NC484007,107
NC484008,107
NC484009,107
NC485001,106+107
NC485002,106+107
NC485003,107
NC485004,107
NC485005,107
NC485006,107
NC485007,107
NC485008,107
NC485009,107
NC486000,106+107
NC486001,106+107
NC486002,107
NC486003,107
NC486004,107
NC486005,107
NC486006,107
NC486007,107
NC486008,107
NC486009,107
NC487000,106+107
NC487001,107
NC487002,107
NC487003,107
NC487004,107
NC487005,107
NC487006,107
NC487007,107
NC487008,107
NC487009,107
NC488000,106+107
NC488001,107
NC488002,107
NC488003,107
NC488004,107
NC488005,107
NC488006,107
NC488007,107
NC488008,107
NC488009,107
NC489000,106+107
NC489001,107
NC489002,107
NC489003,107
NC489004,107
NC489005,107
NC489006,107
NC489007,107
NC489008,107
NC489009,107
NC4801,107
NC4900,106+107
NC490000,106+107
NC490001,107
NC490002,107
NC490003,107
NC490004,107
NC490005,107
NC490006,107
NC490007,107
NC490008,107
NC490009,107
NC491000,107
NC491001,107
NC491002,107
NC491003,107
NC491004,107
NC491005,107
NC491006,107
NC491007,107
NC491008,107
NC491009,107
NC492000,107
NC492001,107
NC492002,107
NC492003,107
NC492004,107
NC492005,107
NC492006,107
NC492007,107
NC492008,107
NC492009,107
NC493000,107
NC493001,107
NC493002,107
NC493003,107
NC493004,107
NC493005,107
NC493006,107
NC493007,107
NC493008,107
NC493009,107
NC494000,107
NC494001,107
NC494002,107
NC494003,107
NC494004,107
NC494005,107
NC494006,107
NC494007,107
NC494008,107
NC494009,107
NC495000,107
NC495001,107
NC495002,107
NC495003,107
NC495004,107
NC495005,107
NC495006,107
NC495007,107
NC495008,107
NC495009,107
NC496000,107
NC496001,107
NC496002,107
NC496003,107
NC496004,107
NC496005,107
NC496006,107
NC496007,107
NC496008,107
NC496009,107
NC497000,107
NC497001,107
NC497002,107
NC497003,107
NC497004,107
NC497005,107
NC497006,107
NC497007,107
NC497008,107
NC497009,107
NC498000,107
NC498001,107
NC498002,107
NC498003,107
NC498004,107
NC498005,107
NC498006,107
NC498007,107
NC498008,107
NC498009,107
NC499000,107
NC499001,107
NC499002,107
NC499003,107
NC499004,107
NC499005,107
NC499006,107
NC499007,107
NC499008,107
NC499009,107
NC4901,107
NC40W,107
NC40X,107
NC40Y,107
NC40Z,107
NC41,107
NC42,107+108
NC42SW,107
NC42NW,107
NC42SE,107
NC42NE,107+108
NC42A,107
NC42B,107
NC42C,107
NC42D,107
NC42E,107
NC42F,107
NC42G,107
NC42H,107
NC42I,107
NC42J,107
NC42K,107
NC42L,107
NC42M,107
NC42N,107
NC42P,107
NC42Q,107
NC42R,107
NC42S,107
NC42T,107+108
NC4626,107
NC4627,107+108
NC460270,107
NC460271,107
NC460272,107
NC460273,107
NC460274,107
NC460275,107
NC460276,107
NC460277,107
NC460278,107
NC460279,107
NC461270,107
NC461271,107
NC461272,107
NC461273,107
NC461274,107
NC461275,107
NC461276,107
NC461277,107
NC461278,107
NC461279,107
NC462270,107
NC462271,107
NC462272,107
NC462273,107
NC462274,107
NC462275,107
NC462276,107
NC462277,107
NC462278,107
NC462279,107
NC463270,107
NC463271,107
NC463272,107
NC463273,107
NC463274,107
NC463275,107
NC463276,107
NC463277,107
NC463278,107
NC463279,107
NC464270,107
NC464271,107
NC464272,107
NC464273,107
NC464274,107
NC464275,107
NC464276,107
NC464277,107
NC464278,107
NC464279,107
NC465270,107
NC465271,107
NC465272,107
NC465273,107
NC465274,107
NC465275,107
NC465276,107
NC465277,107
NC465278,107
NC465279,107
NC466270,107
NC466271,107
NC466272,107
NC466273,107
NC466274,107
NC466275,107
NC466276,107
NC466277,107
NC466278,107
NC466279,107
NC467270,107
NC467271,107
NC467272,107
NC467273,107
NC467274,107
NC467275,107
NC467276,107
NC467277,107
NC467278,107
NC467279,107+108
NC468270,107
NC468271,107
NC468272,107
NC468273,107
NC468274,107
NC468275,107+108
NC468276,107+108
NC468277,107+108
NC468278,107+108
NC468279,107+108
NC469270,107
NC469271,107
NC469272,107
NC469273,107+108
NC469274,107+108
NC469275,107+108
NC4726,107
NC4727,107+108
NC470270,107
NC470271,107
NC470272,107+108
NC470273,107+108
NC471270,107
NC471271,107
NC471272,107+108
NC472270,107
NC472271,107
NC472272,107+108
NC472273,107+108
NC473270,107
NC473271,107
NC473272,107
NC473273,107+108
NC474270,107
NC474271,107
NC474272,107+108
NC474273,107+108
NC475270,107
NC475271,107
NC475272,107+108
NC476270,107
NC476271,107+108
NC476272,107+108
NC477270,107
NC477271,107+108
NC478270,107
NC478271,107+108
NC479270,107+108
NC479271,107+108
NC42U,107+108
NC4628,107+108
NC460280,107
NC460281,107
NC460282,107
NC460283,107
NC460284,107
NC460285,107
NC460286,107
NC460287,107
NC460288,107
NC460289,107
NC461280,107
NC461281,107
NC461282,107
NC461283,107
NC461284,107
NC461285,107
NC461286,107
NC461287,107
NC461288,107
NC461289,107
NC462280,107
NC462281,107
NC462282,107
NC462283,107
NC462284,107
NC462285,107
NC462286,107
NC462287,107
NC462288,107
NC462289,107
NC463280,107
NC463281,107
NC463282,107
NC463283,107
NC463284,107
NC463285,107
NC463286,107
NC463287,107
NC463288,107
NC463289,107
NC464280,107
NC464281,107
NC464282,107
NC464283,107
NC464284,107
NC464285,107
NC464286,107
NC464287,107
NC464288,107
NC464289,107
NC465280,107
NC465281,107
NC465282,107
NC465283,107
NC465284,107
NC465285,107
NC465286,107
NC465287,107
NC465288,107+108
NC465289,107+108
NC466280,107
NC466281,107
NC466282,107
NC466283,107
NC466284,107+108
NC466285,107+108
NC466286,107+108
NC466287,107+108
NC466288,107+108
NC467280,107+108
NC467281,107+108
NC467282,107+108
NC467283,107+108
NC467284,107+108
NC4629,107+108
NC460290,107
NC460291,107
NC460292,107
NC460293,107
NC460294,107
NC460295,107
NC460296,107
NC460297,107
NC460298,107
NC460299,107
NC461290,107
NC461291,107
NC461292,107
NC461293,107
