NR,0+98+100+101+102
NR533891,0
NR533892,0
NR533893,0
NR533894,0
NR533895,0
NR533896,0
NR533897,0
NR533898,0
NR533899,0
NR534890,0+102
NR534891,0+102
NR534892,0+102
NR534893,0
NR534894,0
NR534895,0
NR534896,0
NR534897,0
NR534898,0
NR534899,0
NR535890,102
NR535891,102
NR535892,0+102
NR535893,0+102
NR535894,0
NR535895,0
NR535896,0
NR535897,0
NR535898,0
NR535899,0
NR536890,102
NR536891,102
NR536892,0+102
NR536893,0+102
NR536894,0+102
NR536895,0
NR536896,0
NR536897,0
NR536898,0
NR536899,0
NR537890,102
NR537891,102
NR537892,102
NR537893,102
NR537894,0+102
NR537895,0+102
NR537896,0+102
NR537897,0
NR537898,0
NR537899,0
NR538890,102
NR538891,102
NR538892,102
NR538893,102
NR538894,102
NR538895,102
NR538896,0+102
NR538897,0
NR538898,0
NR538899,0
NR539890,102
NR539891,102
NR539892,102
NR539893,102
NR539894,102
NR539895,102
NR539896,0+102
NR539897,0+102
NR539898,0
NR539899,0
NR58K,0+102
NR5480,0+102
NR540800,102
NR540801,102
NR540802,102
NR540803,102
NR540804,102
NR540805,102
NR540806,0+102
NR540807,0
NR540808,0
NR540809,0+102
NR541800,102
NR541801,102
NR541802,102
NR541803,102
NR541804,102
NR541805,102
NR541806,0+102
NR541807,0
NR541808,0
NR541809,0
NR542800,102
NR542801,102
NR542802,102
NR542803,102
NR542804,102
NR542805,102
NR542806,0+102
NR542807,0
NR542808,0
NR542809,0
NR543800,102
NR543801,102
NR543802,102
NR543803,102
NR543804,102
NR543805,102
NR543806,0+102
NR543807,0+102
NR543808,0
NR543809,0
NR544800,102
NR544801,102
NR544802,102
NR544803,102
NR544804,102
NR544805,102
NR544806,102
NR544807,0+102
NR544808,0+102
NR544809,0+102
NR545800,102
NR545801,102
NR545802,102
NR545803,102
NR545804,102
NR545805,102
NR545806,102
NR545807,102
NR545808,102
NR545809,0+102
NR546800,102
NR546801,102
NR546802,102
NR546803,102
NR546804,102
NR546805,102
NR546806,102
NR546807,102
NR546808,102
NR546809,0+102
NR547800,102
NR547801,102
NR547802,102
NR547803,102
NR547804,102
NR547805,102
NR547806,102
NR547807,102
NR547808,102
NR547809,0+102
NR548800,102
NR548801,102
NR548802,102
NR548803,102
NR548804,102
NR548805,102
NR548806,102
NR548807,102
NR548808,102
NR548809,102
NR549800,102
NR549801,102
NR549802,102
NR549803,102
NR549804,102
NR549805,102
NR549806,102
NR549807,102
NR549808,102
NR549809,102
NR5481,0+102
NR540810,0
NR540811,0
NR540812,0
NR540813,0
NR540814,0+102
NR540815,102
NR540816,102
NR540817,102
NR540818,102
NR540819,102
NR541810,0+102
NR541811,0+102
NR541812,0+102
NR541813,0+102
NR541814,0+102
NR541815,102
NR541816,102
NR541817,102
NR541818,102
NR541819,102
NR542810,0+102
NR542811,0+102
NR542812,0+102
NR542813,102
NR542814,102
NR542815,102
NR542816,102
NR542817,102
NR542818,102
NR542819,102
NR543810,0
NR543811,0+102
NR543812,0+102
NR543813,0+102
NR543814,102
NR543815,102
NR543816,102
NR543817,102
NR543818,102
NR543819,102
NR544810,0
NR544811,0+102
NR544812,0+102
NR544813,0+102
NR544814,102
NR544815,102
NR544816,102
NR544817,102
NR544818,102
NR544819,102
NR545810,0
NR545811,0
NR545812,0+102
NR545813,0+102
NR545814,102
NR545815,102
NR545816,102
NR545817,102
NR545818,102
NR545819,102
NR546810,0
NR546811,0
NR546812,0
NR546813,0+102
NR546814,0+102
NR546815,102
NR546816,102
NR546817,102
NR546818,102
NR546819,102
NR547810,0+102
NR547811,0
NR547812,0
NR547813,0
NR547814,0+102
NR547815,0+102
NR547816,102
NR547817,102
NR547818,102
NR547819,102
NR548810,0+102
NR548811,0+102
NR548812,0+102
NR548813,0+102
NR548814,0+102
NR548815,102
NR548816,102
NR548817,102
NR548818,102
NR548819,102
NR549810,0+102
NR549811,0
NR549812,0+102
NR549813,0+102
NR549814,102
NR549815,102
NR549816,102
NR549817,102
NR549818,102
NR549819,102
NR5580,0+102
NR550800,102
NR550801,102
NR550802,102
NR550803,102
NR550804,102
NR550805,102
NR550806,102
NR550807,102
NR550808,102
NR550809,102
NR551800,102
NR551801,102
NR551802,102
NR551803,102
NR551804,102
NR551805,102
NR551806,102
NR551807,102
NR551808,102
NR551809,102
NR552800,102
NR552801,102
NR552802,102
NR552803,102
NR552804,102
NR552805,102
NR552806,102
NR552807,102
NR552808,102
NR552809,0+102
NR553800,102
NR553801,102
NR553802,102
NR553803,102
NR553804,102
NR553805,102
NR553806,102
NR553807,102
NR553808,102
NR553809,0+102
NR554800,102
NR554801,102
NR554802,102
NR554803,102
NR554804,102
NR554805,102
NR554806,102
NR554807,0+102
NR554808,0+102
NR554809,0+102
NR555800,102
NR555801,102
NR555802,102
NR555803,102
NR555804,102
NR555805,102
NR555806,102
NR555807,0+102
NR555808,0
NR555809,0
NR556800,102
NR556801,102
NR556802,102
NR556803,102
NR556804,102
NR556805,102
NR556806,0+102
NR556807,0+102
NR556808,0+102
NR556809,0
NR557800,102
NR557801,102
NR557802,102
NR557803,102
NR557804,102
NR557805,102
NR557806,0+102
NR557807,102
NR557808,0+102
NR557809,0+102
NR558800,102
NR558801,102
NR558802,102
NR558803,102
NR558804,102
NR558805,102
NR558806,102
NR558807,102
NR558808,102
NR558809,0+102
NR559800,102
NR559801,102
NR559802,102
NR559803,102
NR559804,102
NR559805,102
NR559806,102
NR559807,102
NR559808,102
NR559809,0+102
NR5581,0+102
NR550810,0+102
NR550811,0+102
NR550812,0
NR550813,0+102
NR550814,102
NR550815,102
NR550816,102
NR550817,102
NR550818,102
NR550819,102
NR551810,0+102
NR551811,0
NR551812,0
NR551813,0+102
NR551814,102
NR551815,102
NR551816,102
NR551817,102
NR551818,102
NR551819,102
NR552810,0+102
NR552811,0
NR552812,0
NR552813,0+102
NR552814,0+102
NR552815,0+102
NR552816,0+102
NR552817,102
NR552818,102
NR552819,102
NR553810,0
NR553811,0
NR553812,0
NR553813,0
NR553814,0+102
NR553815,0+102
NR553816,0+102
NR553817,0+102
NR553818,0+102
NR553819,0+102
NR554810,0
NR554811,0
NR554812,0
NR554813,0
NR554814,0+102
NR554815,102
NR554816,0+102
NR554817,0+102
NR554818,0+102
NR554819,0+102
NR555810,0
NR555811,0
NR555812,0
NR555813,0
NR555814,0+102
NR555815,0+102
NR555816,0+102
NR555817,0+102
NR555818,0+102
NR555819,0
NR556810,0
NR556811,0
NR556812,0
NR556813,0
NR556814,0
NR556815,0
NR556816,0
NR556817,0+102
NR556818,0+102
NR556819,0
NR557810,0
NR557811,0
NR557812,0
NR557813,0
NR557814,0
NR557815,0
NR557816,0
NR557817,0
NR557818,0
NR557819,0
NR558810,0
NR558811,0
NR558812,0
NR558813,0
NR558814,0
NR558815,0
NR558816,0
NR558817,0
NR558818,0+102
NR558819,0+102
NR559810,0+102
NR559811,0
NR559812,0
NR559813,0
NR559814,0
NR559815,0
NR559816,0
NR559817,0
NR559818,0+102
NR559819,0+102
NR58L,0+102
NR5482,102
NR5483,102
NR5582,0+102
NR550820,102
NR550821,102
NR550822,102
NR550823,102
NR550824,102
NR550825,102
NR550826,102
NR550827,102
NR550828,102
NR550829,102
NR551820,102
NR551821,102
NR551822,102
NR551823,102
NR551824,102
NR551825,102
NR551826,102
NR551827,102
NR551828,102
NR551829,102
NR552820,102
NR552821,102
NR552822,102
NR552823,102
NR552824,102
NR552825,102
NR552826,102
NR552827,102
NR552828,102
NR552829,102
NR553820,102
NR553821,102
NR553822,102
NR553823,102
NR553824,102
NR553825,102
NR553826,102
NR553827,102
NR553828,102
NR553829,102
NR554820,0+102
NR554821,0+102
NR554822,102
NR554823,102
NR554824,102
NR554825,102
NR554826,102
NR554827,102
NR554828,102
NR554829,102
NR555820,0
NR555821,0+102
NR555822,102
NR555823,102
NR555824,102
NR555825,102
NR555826,102
NR555827,102
NR555828,102
NR555829,102
NR556820,0+102
NR556821,0+102
NR556822,0+102
NR556823,0+102
NR556824,102
NR556825,102
NR556826,102
NR556827,102
NR556828,102
NR556829,102
NR557820,0+102
NR557821,0+102
NR557822,0+102
NR557823,0+102
NR557824,0+102
NR557825,102
NR557826,102
NR557827,102
NR557828,102
NR557829,102
NR558820,0+102
NR558821,0+102
NR558822,0+102
NR558823,0
NR558824,0+102
NR558825,0+102
NR558826,102
NR558827,102
NR558828,102
NR558829,102
NR559820,0+102
NR559821,0+102
NR559822,0+102
NR559823,0
NR559824,0+102
NR559825,0+102
NR559826,102
NR559827,102
NR559828,102
NR559829,102
NR5583,102
NR58M,102
NR58N,102
NR58P,0+102
NR5488,102
NR5489,0+102
NR540890,102
NR540891,102
NR540892,102
NR540893,102
NR540894,102
NR540895,102
NR540896,102
NR540897,0+102
NR540898,0+102
NR540899,0
NR541890,102
NR541891,102
NR541892,102
NR541893,102
NR541894,102
NR541895,102
NR541896,102
NR541897,102
NR541898,0+102
NR541899,0+102
NR542890,102
NR542891,102
NR542892,102
NR542893,102
NR542894,102
NR542895,102
NR542896,102
NR542897,102
NR542898,102
NR542899,0+102
NR543890,102
NR543891,102
NR543892,102
NR543893,102
NR543894,102
NR543895,102
NR543896,102
NR543897,102
NR543898,102
NR543899,0+102
NR544890,102
NR544891,102
NR544892,102
NR544893,102
NR544894,102
NR544895,102
NR544896,102
NR544897,102
NR544898,102
NR544899,102
NR545890,102
NR545891,102
NR545892,102
NR545893,102
NR545894,102
NR545895,102
NR545896,102
NR545897,102
NR545898,102
NR545899,102
NR546890,102
NR546891,102
NR546892,102
NR546893,102
NR546894,102
NR546895,102
NR546896,102
NR546897,102
NR546898,102
NR546899,102
NR547890,102
NR547891,102
NR547892,102
NR547893,102
NR547894,102
NR547895,102
NR547896,102
NR547897,102
NR547898,102
NR547899,102
NR548890,102
NR548891,102
NR548892,102
NR548893,102
NR548894,102
NR548895,102
NR548896,102
NR548897,102
NR548898,102
NR548899,102
NR549890,102
NR549891,102
NR549892,102
NR549893,102
NR549894,102
NR549895,102
NR549896,102
NR549897,102
NR549898,102
NR549899,102
NR5588,102
NR5589,102
NR58Q,0+102
NR5680,102
NR5681,0+102
NR560810,0+102
NR560811,0
NR560812,0
NR560813,0
NR560814,0
NR560815,0
NR560816,0
NR560817,0
NR560818,0
NR560819,0
NR561810,0+102
NR561811,0
NR561812,0
NR561813,0
NR561814,0
NR561815,0
NR561816,0
NR561817,0
NR561818,0
NR561819,0
NR562810,0+102
NR562811,0
NR562812,0
NR562813,0
NR562814,0
NR562815,0
NR562816,0
NR562817,0
NR562818,0
NR562819,0
NR563810,0+102
NR563811,0+102
NR563812,0
NR563813,0
NR563814,0
NR563815,0
NR563816,0
NR563817,0
NR563818,0
NR563819,0
NR564810,102
NR564811,0+102
NR564812,0+102
NR564813,0
NR564814,0
NR564815,0
NR564816,0
NR564817,0
NR564818,0
NR564819,0
NR565810,102
NR565811,102
NR565812,0+102
NR565813,0+102
NR565814,0
NR565815,0
NR565816,0
NR565817,0
NR565818,0
NR565819,0
NR566810,102
NR566811,102
NR566812,102
NR566813,0+102
NR566814,0
NR566815,0
NR566816,0
NR566817,0
NR566818,0
NR566819,0
NR567810,102
NR567811,102
NR567812,102
NR567813,0+102
NR567814,0+102
NR567815,0+102
NR567816,0
NR567817,0
NR567818,0
NR567819,0
NR568810,102
NR568811,102
NR568812,102
NR568813,102
NR568814,102
NR568815,0+102
NR568816,0+102
NR568817,0
NR568818,0
NR568819,0
NR569810,102
NR569811,102
NR569812,102
NR569813,102
NR569814,102
NR569815,0+102
NR569816,0+102
NR569817,0
NR569818,0
NR569819,0
NR5780,102
NR5781,0+102
NR570810,102
NR570811,102
NR570812,102
NR570813,102
NR570814,102
NR570815,0+102
NR570816,0
NR570817,0
NR570818,0
NR570819,0
NR571810,102
NR571811,102
NR571812,102
NR571813,102
NR571814,102
NR571815,0+102
NR571816,0+102
NR571817,0+102
NR571818,0+102
NR571819,0
NR572810,102
NR572811,102
NR572812,102
NR572813,102
NR572814,102
NR572815,0+102
NR572816,102
NR572817,102
NR572818,0+102
NR572819,0+102
NR573810,102
NR573811,102
NR573812,102
NR573813,102
NR573814,102
NR573815,102
NR573816,102
NR573817,102
NR573818,102
NR573819,0+102
NR574810,102
NR574811,102
NR574812,102
NR574813,102
NR574814,102
NR574815,102
NR574816,102
NR574817,102
NR574818,102
NR574819,102
NR575810,102
NR575811,102
NR575812,102
NR575813,102
NR575814,102
NR575815,102
NR575816,102
NR575817,102
NR575818,102
NR575819,0+102
NR576810,102
NR576811,102
NR576812,102
NR576813,102
NR576814,102
NR576815,102
NR576816,102
NR576817,0+102
NR576818,0+102
NR576819,0+102
NR577810,102
NR577811,102
NR577812,102
NR577813,102
NR577814,102
NR577815,102
NR577816,102
NR577817,0+102
NR577818,0
NR577819,0+102
NR578810,102
NR578811,102
NR578812,102
NR578813,102
NR578814,102
NR578815,102
NR578816,102
NR578817,0+102
NR578818,0+102
NR578819,0+102
NR579810,102
NR579811,102
NR579812,102
NR579813,102
NR579814,102
NR579815,102
NR579816,102
NR579817,102
NR579818,102
NR579819,0+102
NR58R,0+102
NR5682,0+102
NR560820,0+102
NR560821,0+102
NR560822,0+102
NR560823,0
NR560824,0+102
NR560825,102
NR560826,102
NR560827,102
NR560828,102
NR560829,102
NR561820,0
NR561821,0
NR561822,0
NR561823,0
NR561824,0+102
NR561825,0+102
NR561826,102
NR561827,102
NR561828,102
NR561829,102
NR562820,0
NR562821,0
NR562822,0
NR562823,0
NR562824,0+102
NR562825,0+102
NR562826,102
NR562827,102
NR562828,102
NR562829,102
NR563820,0
NR563821,0
NR563822,0
NR563823,0
NR563824,0+102
NR563825,0+102
NR563826,102
NR563827,102
NR563828,102
NR563829,102
NR564820,0
NR564821,0
NR564822,0
NR564823,0
NR564824,0+102
NR564825,0+102
NR564826,0+102
NR564827,102
NR564828,102
NR564829,102
NR565820,0
NR565821,0
NR565822,0
NR565823,0
NR565824,0
NR565825,0+102
NR565826,0+102
NR565827,0+102
NR565828,102
NR565829,102
NR566820,0
NR566821,0
NR566822,0
NR566823,0
NR566824,0
NR566825,0
NR566826,0+102
NR566827,0+102
NR566828,102
NR566829,102
NR567820,0
NR567821,0+102
NR567822,0
NR567823,0
NR567824,0
NR567825,0
NR567826,0+102
NR567827,0+102
NR567828,102
NR567829,102
NR568820,0
NR568821,0+102
NR568822,0+102
NR568823,0
NR568824,0
NR568825,0
NR568826,0+102
NR568827,102
NR568828,102
NR568829,102
NR569820,0
NR569821,0
NR569822,0
NR569823,0
NR569824,0
NR569825,0+102
NR569826,0+102
NR569827,102
NR569828,102
NR569829,102
NR5683,102
NR5782,0+102
NR570820,0
NR570821,0
NR570822,0
NR570823,0
NR570824,0
NR570825,0+102
NR570826,102
NR570827,102
NR570828,102
NR570829,102
NR571820,0
NR571821,0
NR571822,0
NR571823,0
NR571824,0
NR571825,0+102
NR571826,0+102
NR571827,0+102
NR571828,0+102
NR571829,0+102
NR572820,0
NR572821,0
NR572822,0
NR572823,0
NR572824,0
NR572825,0
NR572826,0
NR572827,0+102
NR572828,0+102
NR572829,102
NR573820,0+102
NR573821,0
NR573822,0
NR573823,0
NR573824,0
NR573825,0
NR573826,0
NR573827,0
NR573828,0+102
NR573829,0+102
NR574820,0+102
NR574821,0+102
NR574822,0+102
NR574823,0+102
NR574824,0
NR574825,0+102
NR574826,0+102
NR574827,0
NR574828,0
NR574829,0+102
NR575820,0+102
NR575821,102
NR575822,102
NR575823,0+102
NR575824,0+102
NR575825,0+102
NR575826,102
NR575827,0+102
NR575828,0+102
NR575829,0+102
NR576820,0+102
NR576821,102
NR576822,102
NR576823,102
NR576824,0+102
NR576825,0+102
NR576826,0+102
NR576827,102
NR576828,102
NR576829,102
NR577820,102
NR577821,102
NR577822,102
NR577823,102
NR577824,0+102
NR577825,0+102
NR577826,102
NR577827,102
NR577828,102
NR577829,102
NR578820,0+102
NR578821,0+102
NR578822,102
NR578823,102
NR578824,102
NR578825,102
NR578826,102
NR578827,102
NR578828,102
NR578829,102
NR579820,0+102
NR579821,0+102
NR579822,0+102
NR579823,0+102
NR579824,0+102
NR579825,102
NR579826,102
NR579827,102
NR579828,102
NR579829,102
NR5783,0+102
NR570830,0+102
NR570831,0+102
NR570832,102
NR570833,102
NR570834,102
NR570835,102
NR570836,102
NR570837,102
NR570838,102
NR570839,102
NR571830,0+102
NR571831,0+102
NR571832,102
NR571833,102
NR571834,102
NR571835,102
NR571836,102
NR571837,102
NR571838,102
NR571839,102
NR572830,102
NR572831,0+102
NR572832,0+102
NR572833,0+102
NR572834,0+102
NR572835,102
NR572836,102
NR572837,102
NR572838,102
NR572839,102
NR573830,102
NR573831,102
NR573832,102
NR573833,102
NR573834,102
NR573835,102
NR573836,102
NR573837,102
NR573838,102
NR573839,102
NR574830,102
NR574831,102
NR574832,102
NR574833,102
NR574834,102
NR574835,102
NR574836,102
NR574837,102
NR574838,102
NR574839,102
NR575830,0+102
NR575831,102
NR575832,102
NR575833,102
NR575834,102
NR575835,102
NR575836,102
NR575837,102
NR575838,102
NR575839,102
NR576830,102
NR576831,102
NR576832,102
NR576833,102
NR576834,102
NR576835,102
NR576836,102
NR576837,102
NR576838,102
NR576839,102
NR577830,102
NR577831,102
NR577832,102
NR577833,102
NR577834,102
NR577835,102
NR577836,102
NR577837,102
NR577838,102
NR577839,102
NR578830,102
NR578831,102
NR578832,102
NR578833,102
NR578834,102
NR578835,102
NR578836,102
NR578837,102
NR578838,102
NR578839,102
NR579830,102
NR579831,102
NR579832,102
NR579833,102
NR579834,102
NR579835,102
NR579836,102
NR579837,102
NR579838,102
NR579839,102
NR58S,102
NR58T,102
NR58U,102
NR58V,102
NR58W,0+102
NR5882,0+102
NR580820,102
NR580821,102
NR580822,0+102
NR580823,0+102
NR580824,0+102
NR580825,0+102
NR580826,102
NR580827,102
NR580828,102
NR580829,102
NR581820,102
NR581821,102
NR581822,0+102
NR581823,0+102
NR581824,0+102
NR581825,0+102
NR581826,0+102
NR581827,102
NR581828,102
NR581829,102
NR582820,102
NR582821,102
NR582822,0+102
NR582823,0+102
NR582824,0
NR582825,0+102
NR582826,102
NR582827,102
NR582828,102
NR582829,102
NR583820,102
NR583821,102
NR583822,0+102
NR583823,0+102
NR583824,0+102
NR583825,0+102
NR583826,102
NR583827,102
NR583828,102
NR583829,102
NR584820,102
NR584821,102
NR584822,0+102
NR584823,0+102
NR584824,0+102
NR584825,0+102
NR584826,0+102
NR584827,102
NR584828,102
NR584829,102
NR585820,102
NR585821,102
NR585822,102
NR585823,0+102
NR585824,0+102
NR585825,0+102
NR585826,0+102
NR585827,102
NR585828,102
NR585829,102
NR586820,102
NR586821,102
NR586822,102
NR586823,102
NR586824,0+102
NR586825,0+102
NR586826,0+102
NR586827,102
NR586828,102
NR586829,102
NR587820,102
NR587821,102
NR587822,102
NR587823,102
NR587824,102
NR587825,102
NR587826,0+102
NR587827,0+102
NR587828,102
NR587829,102
NR588820,102
NR588821,102
NR588822,102
NR588823,102
NR588824,102
NR588825,102
NR588826,0+102
NR588827,0+102
NR588828,0+102
NR588829,102
NR589820,102
NR589821,102
NR589822,102
NR589823,102
NR589824,102
NR589825,102
NR589826,102
NR589827,0+102
NR589828,0+102
NR589829,0+102
NR5883,102
NR5982,0+102
NR590820,102
NR590821,102
NR590822,102
NR590823,102
NR590824,102
NR590825,102
NR590826,102
NR590827,0+102
NR590828,0
NR590829,0+102
NR591820,102
NR591821,102
NR591822,102
NR591823,102
NR591824,102
NR591825,102
NR591826,0+102
NR591827,0+102
NR591828,0+102
NR591829,0
NR592820,102
NR592821,102
NR592822,102
NR592823,102
NR592824,102
NR592825,102
NR592826,0+102
NR592827,0+102
NR592828,0+102
NR592829,0
NR593820,102
NR593821,102
NR593822,102
NR593823,102
NR593824,102
NR593825,102
NR593826,102
NR593827,0+102
NR593828,0+102
NR593829,0
NR594820,102
NR594821,102
NR594822,102
NR594823,102
NR594824,102
NR594825,102
NR594826,102
NR594827,102
NR594828,0+102
NR594829,0+102
NR595820,102
NR595821,102
NR595822,102
NR595823,102
NR595824,102
NR595825,102
NR595826,102
NR595827,102
NR595828,102
NR595829,102
NR596820,102
NR596821,102
NR596822,102
NR596823,102
NR596824,102
NR596825,102
NR596826,102
NR596827,102
NR596828,102
NR596829,102
NR597820,102
NR597821,102
NR597822,102
NR597823,102
NR597824,102
NR597825,102
NR597826,102
NR597827,102
NR597828,102
NR597829,102
NR598820,102
NR598821,102
NR598822,102
NR598823,102
NR598824,102
NR598825,102
NR598826,102
NR598827,102
NR598828,102
NR598829,102
NR599820,102
NR599821,102
NR599822,102
NR599823,102
NR599824,102
NR599825,102
NR599826,102
NR599827,102
NR599828,102
NR599829,102
NR5983,0+102
NR590830,0+102
NR590831,102
NR590832,102
NR590833,102
NR590834,102
NR590835,102
NR590836,102
NR590837,102
NR590838,102
NR590839,102
NR591830,0+102
NR591831,0+102
NR591832,0+102
NR591833,102
NR591834,102
NR591835,102
NR591836,102
NR591837,102
NR591838,102
NR591839,102
NR592830,0
NR592831,0+102
NR592832,0+102
NR592833,102
NR592834,102
NR592835,102
NR592836,102
NR592837,102
NR592838,102
NR592839,102
NR593830,0
NR593831,0
NR593832,0+102
NR593833,0+102
NR593834,0+102
NR593835,0+102
NR593836,102
NR593837,102
NR593838,102
NR593839,102
NR594830,0+102
NR594831,0
NR594832,0+102
NR594833,0+102
NR594834,0+102
NR594835,0+102
NR594836,102
NR594837,102
NR594838,102
NR594839,102
NR595830,0+102
NR595831,0+102
NR595832,0+102
NR595833,0+102
NR595834,102
NR595835,0+102
NR595836,102
NR595837,102
NR595838,102
NR595839,102
NR596830,102
NR596831,102
NR596832,102
NR596833,102
NR596834,102
NR596835,0+102
NR596836,0+102
NR596837,0+102
NR596838,0+102
NR596839,0+102
NR597830,102
NR597831,102
NR597832,102
NR597833,102
NR597834,102
NR597835,102
NR597836,102
NR597837,102
NR597838,102
NR597839,0+102
NR598830,102
NR598831,102
NR598832,102
NR598833,102
NR598834,102
NR598835,102
NR598836,102
NR598837,102
NR598838,102
NR598839,102
NR599830,102
NR599831,102
NR599832,102
NR599833,102
NR599834,102
NR599835,102
NR599836,102
NR599837,102
NR599838,102
NR599839,102
NR58X,0+102
NR5884,102
NR5885,102
NR5984,0+102
NR590840,102
NR590841,102
NR590842,102
NR590843,102
NR590844,102
NR590845,102
NR590846,102
NR590847,102
NR590848,102
NR590849,102
NR591840,102
NR591841,102
NR591842,102
NR591843,102
NR591844,102
NR591845,102
NR591846,102
NR591847,102
NR591848,102
NR591849,102
NR592840,102
NR592841,102
NR592842,102
NR592843,102
NR592844,102
NR592845,102
NR592846,102
NR592847,102
NR592848,102
NR592849,102
NR593840,102
NR593841,102
NR593842,102
NR593843,102
NR593844,102
NR593845,102
NR593846,102
NR593847,102
NR593848,102
NR593849,102
NR594840,102
NR594841,102
NR594842,102
NR594843,102
NR594844,102
NR594845,102
NR594846,102
NR594847,102
NR594848,102
NR594849,102
NR595840,102
NR595841,102
NR595842,102
NR595843,102
NR595844,102
NR595845,102
NR595846,102
NR595847,102
NR595848,102
NR595849,102
NR596840,0+102
NR596841,102
NR596842,102
NR596843,102
NR596844,102
NR596845,102
NR596846,102
NR596847,102
NR596848,102
NR596849,102
NR597840,0+102
NR597841,0+102
NR597842,102
NR597843,102
NR597844,102
NR597845,102
NR597846,102
NR597847,102
NR597848,102
NR597849,102
NR598840,102
NR598841,102
NR598842,102
NR598843,102
NR598844,102
NR598845,102
NR598846,102
NR598847,102
NR598848,102
NR598849,102
NR599840,102
NR599841,102
NR599842,102
NR599843,102
NR599844,102
NR599845,102
NR599846,102
NR599847,102
NR599848,102
NR599849,102
NR5985,102
NR58Y,102
NR58Z,102
NR59,0+102
NR59SW,0+102
NR59NW,0
NR59SE,0+102
NR59NE,0
NR59A,0
NR59B,0
NR59C,0
NR59D,0
NR59E,0
NR59F,0
NR59G,0
NR59H,0
NR59I,0
NR59J,0
NR59K,0+102
NR5490,0+102
NR540900,0
NR540901,0
NR540902,0
NR540903,0
NR540904,0
NR540905,0
NR540906,0
NR540907,0
NR540908,0
NR540909,0
NR541900,0
NR541901,0
NR541902,0
NR541903,0
NR541904,0
NR541905,0
NR541906,0
NR541907,0
NR541908,0
NR541909,0
NR542900,0
NR542901,0
NR542902,0
NR542903,0
NR542904,0
NR542905,0
NR542906,0
NR542907,0
NR542908,0
NR542909,0
NR543900,0+102
NR543901,0
NR543902,0
NR543903,0
NR543904,0
NR543905,0
NR543906,0
NR543907,0
NR543908,0
NR543909,0
NR544900,0+102
NR544901,0+102
NR544902,0
NR544903,0
NR544904,0
NR544905,0
NR544906,0
NR544907,0
NR544908,0
NR544909,0
NR545900,0+102
NR545901,0+102
NR545902,0
NR545903,0
NR545904,0
NR545905,0
NR545906,0
NR545907,0
NR545908,0
NR545909,0
NR546900,102
NR546901,0+102
NR546902,0+102
NR546903,0
NR546904,0
NR546905,0
NR546906,0
NR546907,0
NR546908,0
NR546909,0
NR547900,102
NR547901,102
NR547902,0+102
NR547903,0+102
NR547904,0
NR547905,0
NR547906,0
NR547907,0
NR547908,0
NR547909,0
NR548900,102
NR548901,102
NR548902,0+102
NR548903,0+102
NR548904,0
NR548905,0
NR548906,0
NR548907,0
NR548908,0
NR548909,0
NR549900,102
NR549901,102
NR549902,102
NR549903,0+102
NR549904,0
NR549905,0
NR549906,0
NR549907,0
NR549908,0
NR549909,0
NR5491,0
NR5590,0+102
NR550900,102
NR550901,102
NR550902,102
NR550903,0+102
NR550904,0+102
NR550905,0
NR550906,0
NR550907,0
NR550908,0
NR550909,0
NR551900,102
NR551901,102
NR551902,102
NR551903,102
NR551904,0+102
NR551905,0+102
NR551906,0
NR551907,0
NR551908,0
NR551909,0
NR552900,102
NR552901,102
NR552902,102
NR552903,102
NR552904,102
NR552905,0+102
NR552906,0+102
NR552907,0
NR552908,0
NR552909,0
NR553900,102
NR553901,102
NR553902,102
NR553903,102
NR553904,102
NR553905,102
NR553906,0+102
NR553907,0
NR553908,0
NR553909,0
NR554900,102
NR554901,102
NR554902,102
NR554903,102
NR554904,102
NR554905,102
NR554906,0+102
NR554907,0+102
NR554908,0
NR554909,0
NR555900,102
NR555901,102
NR555902,102
NR555903,102
NR555904,102
NR555905,102
NR555906,102
NR555907,0+102
NR555908,0+102
NR555909,0
NR556900,102
NR556901,102
NR556902,102
NR556903,102
NR556904,102
NR556905,102
NR556906,102
NR556907,102
NR556908,0+102
NR556909,0
NR557900,102
NR557901,102
NR557902,102
NR557903,102
NR557904,102
NR557905,102
NR557906,102
NR557907,102
NR557908,0+102
NR557909,0
NR558900,102
NR558901,102
NR558902,102
NR558903,102
NR558904,102
NR558905,102
NR558906,102
NR558907,102
NR558908,0+102
NR558909,0+102
NR559900,102
NR559901,102
NR559902,102
NR559903,102
NR559904,102
NR559905,102
NR559906,102
NR559907,102
NR559908,102
NR559909,0+102
NR5591,0
NR59L,0
NR59M,0
NR59N,0
NR59P,0
NR59Q,0+102
NR5690,0+102
NR560900,102
NR560901,102
NR560902,102
NR560903,102
NR560904,102
NR560905,102
NR560906,102
NR560907,102
NR560908,102
NR560909,0+102
NR561900,102
NR561901,102
NR561902,102
NR561903,102
NR561904,102
NR561905,102
NR561906,102
NR561907,102
NR561908,102
NR561909,102
NR562900,102
NR562901,102
NR562902,102
NR562903,102
NR562904,102
NR562905,102
NR562906,102
NR562907,102
NR562908,102
NR562909,102
NR563900,102
NR563901,102
NR563902,102
NR563903,102
NR563904,102
NR563905,102
NR563906,102
NR563907,102
NR563908,102
NR563909,102
NR564900,102
NR564901,102
NR564902,102
NR564903,102
NR564904,102
NR564905,102
NR564906,102
NR564907,102
NR564908,102
NR564909,102
NR565900,102
