NC,0+105+106+107+108+109
NC255523,108
NC255524,108
NC255525,108
NC255526,108
NC255527,108
NC255528,108
NC255529,108
NC256520,108
NC256521,108
NC256522,108
NC256523,108
NC256524,108
NC256525,108
NC256526,108
NC256527,108
NC256528,108
NC256529,108
NC257520,108
NC257521,108
NC257522,108
NC257523,108
NC257524,108
NC257525,108
NC257526,108
NC257527,108
NC257528,108
NC257529,108
NC258520,108
NC258521,108
NC258522,108
NC258523,108
NC258524,108
NC258525,108
NC258526,108
NC258527,108
NC258528,108
NC258529,108
NC259520,108
NC259521,108
NC259522,108
NC259523,108
NC259524,108
NC259525,108
NC259526,108
NC259527,108
NC259528,108
NC259529,108
NC2553,0+108
NC250530,0
NC250531,0
NC250532,0+108
NC250533,0+108
NC250534,0+108
NC250535,108
NC250536,108
NC250537,108
NC250538,0+108
NC250539,0
NC251530,0
NC251531,0+108
NC251532,0+108
NC251533,108
NC251534,108
NC251535,108
NC251536,108
NC251537,108
NC251538,0+108
NC251539,0
NC252530,0+108
NC252531,0+108
NC252532,0+108
NC252533,108
NC252534,108
NC252535,108
NC252536,108
NC252537,108
NC252538,108
NC252539,0+108
NC253530,0+108
NC253531,108
NC253532,108
NC253533,108
NC253534,108
NC253535,108
NC253536,108
NC253537,108
NC253538,108
NC253539,0+108
NC254530,108
NC254531,108
NC254532,108
NC254533,108
NC254534,108
NC254535,108
NC254536,108
NC254537,108
NC254538,108
NC254539,108
NC255530,108
NC255531,108
NC255532,108
NC255533,108
NC255534,108
NC255535,108
NC255536,108
NC255537,108
NC255538,108
NC255539,108
NC256530,108
NC256531,108
NC256532,108
NC256533,108
NC256534,108
NC256535,108
NC256536,108
NC256537,108
NC256538,108
NC256539,108
NC257530,108
NC257531,108
NC257532,108
NC257533,108
NC257534,108
NC257535,108
NC257536,108
NC257537,108
NC257538,108
NC257539,108
NC258530,108
NC258531,108
NC258532,108
NC258533,108
NC258534,108
NC258535,108
NC258536,108
NC258537,108
NC258538,108
NC258539,108
NC259530,108
NC259531,108
NC259532,108
NC259533,108
NC259534,108
NC259535,108
NC259536,108
NC259537,108
NC259538,108
NC259539,108
NC25M,0+108
NC2454,0+108
NC240540,0+108
NC240541,0+108
NC240542,0
NC240543,0
NC240544,0
NC240545,0
NC240546,0
NC240547,0+108
NC240548,0+108
NC240549,108
NC241540,0+108
NC241541,0
NC241542,0
NC241543,0
NC241544,0
NC241545,0
NC241546,0+108
NC241547,0+108
NC241548,108
NC241549,108
NC242540,0
NC242541,0
NC242542,0
NC242543,0
NC242544,0
NC242545,0+108
NC242546,0+108
NC242547,108
NC242548,108
NC242549,108
NC243540,0
NC243541,0
NC243542,0
NC243543,0
NC243544,0
NC243545,0+108
NC243546,0+108
NC243547,108
NC243548,108
NC243549,108
NC244540,0
NC244541,0
NC244542,0
NC244543,0
NC244544,0
NC244545,0+108
NC244546,108
NC244547,108
NC244548,108
NC244549,108
NC245540,0
NC245541,0
NC245542,0
NC245543,0
NC245544,0+108
NC245545,0+108
NC245546,108
NC245547,108
NC245548,108
NC245549,108
NC246540,0
NC246541,0
NC246542,0
NC246543,0+108
NC246544,0+108
NC246545,108
NC246546,108
NC246547,108
NC246548,108
NC246549,108
NC247540,0
NC247541,0
NC247542,0
NC247543,0+108
NC247544,108
NC247545,108
NC247546,108
NC247547,108
NC247548,108
NC247549,108
NC248540,0
NC248541,0
NC248542,0+108
NC248543,0+108
NC248544,108
NC248545,108
NC248546,108
NC248547,108
NC248548,108
NC248549,108
NC249540,0
NC249541,0
NC249542,0+108
NC249543,108
NC249544,108
NC249545,108
NC249546,108
NC249547,108
NC249548,108
NC249549,108
NC2455,0+108
NC240550,0+108
NC240551,0+108
NC240552,108
NC240553,0+108
NC240554,0+108
NC240555,0+108
NC240556,108
NC240557,108
NC240558,108
NC240559,108
NC241550,108
NC241551,108
NC241552,108
NC241553,0+108
NC241554,0+108
NC241555,0+108
NC241556,108
NC241557,108
NC241558,108
NC241559,108
NC242550,108
NC242551,108
NC242552,0+108
NC242553,0+108
NC242554,0+108
NC242555,108
NC242556,108
NC242557,108
NC242558,108
NC242559,108
NC243550,108
NC243551,108
NC243552,0+108
NC243553,0+108
NC243554,108
NC243555,108
NC243556,108
NC243557,108
NC243558,108
NC243559,108
NC244550,108
NC244551,108
NC244552,108
NC244553,108
NC244554,108
NC244555,108
NC244556,108
NC244557,108
NC244558,108
NC244559,108
NC245550,108
NC245551,108
NC245552,108
NC245553,108
NC245554,108
NC245555,108
NC245556,108
NC245557,108
NC245558,108
NC245559,108
NC246550,108
NC246551,108
NC246552,108
NC246553,108
NC246554,108
NC246555,108
NC246556,108
NC246557,108
NC246558,108
NC246559,108
NC247550,108
NC247551,108
NC247552,108
NC247553,108
NC247554,108
NC247555,108
NC247556,108
NC247557,108
NC247558,108
NC247559,108
NC248550,108
NC248551,108
NC248552,108
NC248553,108
NC248554,108
NC248555,108
NC248556,108
NC248557,108
NC248558,108
NC248559,108
NC249550,108
NC249551,108
NC249552,108
NC249553,108
NC249554,108
NC249555,108
NC249556,108
NC249557,108
NC249558,108
NC249559,108
NC2554,0+108
NC250540,0
NC250541,0+108
NC250542,0+108
NC250543,108
NC250544,108
NC250545,108
NC250546,108
NC250547,108
NC250548,108
NC250549,108
NC251540,0
NC251541,0+108
NC251542,108
NC251543,108
NC251544,108
NC251545,108
NC251546,108
NC251547,108
NC251548,108
NC251549,108
NC252540,0
NC252541,0+108
NC252542,108
NC252543,108
NC252544,108
NC252545,108
NC252546,108
NC252547,108
NC252548,108
NC252549,108
NC253540,0+108
NC253541,0+108
NC253542,108
NC253543,108
NC253544,108
NC253545,108
NC253546,108
NC253547,108
NC253548,108
NC253549,108
NC254540,0+108
NC254541,0+108
NC254542,108
NC254543,108
NC254544,108
NC254545,108
NC254546,108
NC254547,108
NC254548,108
NC254549,108
NC255540,108
NC255541,0+108
NC255542,108
NC255543,108
NC255544,108
NC255545,108
NC255546,108
NC255547,108
NC255548,108
NC255549,108
NC256540,108
NC256541,108
NC256542,108
NC256543,108
NC256544,108
NC256545,108
NC256546,108
NC256547,108
NC256548,108
NC256549,108
NC257540,108
NC257541,108
NC257542,108
NC257543,108
NC257544,108
NC257545,108
NC257546,108
NC257547,108
NC257548,108
NC257549,108
NC258540,108
NC258541,108
NC258542,108
NC258543,108
NC258544,108
NC258545,108
NC258546,108
NC258547,108
NC258548,108
NC258549,108
NC259540,108
NC259541,108
NC259542,108
NC259543,108
NC259544,108
NC259545,108
NC259546,108
NC259547,108
NC259548,108
NC259549,108
NC2555,108
NC25N,108
NC25P,108
NC25Q,108
NC25R,108
NC25S,108
NC25T,108
NC25U,108
NC25V,108
NC25W,108
NC25X,108
NC25Y,108
NC25Z,108
NC26,0+108
NC26SW,0+108
NC26NW,0+108
NC26SE,108
NC26NE,108
NC26A,108
NC26B,108
NC26C,0+108
NC2064,0+108
NC200640,108
NC200641,108
NC200642,108
NC200643,108
NC200644,108
NC200645,108
NC200646,0+108
NC200647,0+108
NC200648,0+108
NC200649,0+108
NC201640,108
NC201641,108
NC201642,108
NC201643,108
NC201644,108
NC201645,108
NC201646,108
NC201647,108
NC201648,0+108
NC201649,0+108
NC202640,108
NC202641,108
NC202642,108
NC202643,108
NC202644,108
NC202645,108
NC202646,108
NC202647,108
NC202648,108
NC202649,108
NC203640,108
NC203641,108
NC203642,108
NC203643,108
NC203644,108
NC203645,108
NC203646,108
NC203647,108
NC203648,108
NC203649,108
NC204640,108
NC204641,108
NC204642,108
NC204643,108
NC204644,108
NC204645,108
NC204646,108
NC204647,108
NC204648,108
NC204649,108
NC205640,108
NC205641,108
NC205642,108
NC205643,108
NC205644,108
NC205645,108
NC205646,108
NC205647,108
NC205648,108
NC205649,108
NC206640,108
NC206641,108
NC206642,108
NC206643,108
NC206644,108
NC206645,108
NC206646,108
NC206647,108
NC206648,108
NC206649,108
NC207640,108
NC207641,108
NC207642,108
NC207643,108
NC207644,108
NC207645,108
NC207646,108
NC207647,108
NC207648,108
NC207649,108
NC208640,108
NC208641,108
NC208642,108
NC208643,108
NC208644,108
NC208645,108
NC208646,108
NC208647,108
NC208648,108
NC208649,108
NC209640,108
NC209641,108
NC209642,108
NC209643,108
NC209644,108
NC209645,108
NC209646,108
NC209647,108
NC209648,108
NC209649,108
NC2065,0+108
NC200650,0+108
NC200651,0+108
NC200652,0
NC200653,0
NC200654,0
NC200655,0
NC200656,0
NC200657,0
NC200658,0
NC200659,0
NC201650,108
NC201651,0+108
NC201652,0+108
NC201653,0
NC201654,0
NC201655,0
NC201656,0
NC201657,0
NC201658,0
NC201659,0
NC202650,108
NC202651,0+108
NC202652,0+108
NC202653,0
NC202654,0
NC202655,0
NC202656,0
NC202657,0
NC202658,0
NC202659,0
NC203650,108
NC203651,0+108
NC203652,0
NC203653,0
NC203654,0
NC203655,0
NC203656,0
NC203657,0
NC203658,0
NC203659,0
NC204650,108
NC204651,0+108
NC204652,0
NC204653,0
NC204654,0
NC204655,0
NC204656,0
NC204657,0
NC204658,0
NC204659,0
NC205650,108
NC205651,0+108
NC205652,0+108
NC205653,0
NC205654,0
NC205655,0
NC205656,0
NC205657,0
NC205658,0
NC205659,0
NC206650,108
NC206651,0+108
NC206652,0
NC206653,0
NC206654,0
NC206655,0
NC206656,0
NC206657,0
NC206658,0
NC206659,0
NC207650,108
NC207651,0+108
NC207652,0
NC207653,0
NC207654,0
NC207655,0
NC207656,0
NC207657,0
NC207658,0
NC207659,0
NC208650,108
NC208651,0+108
NC208652,0
NC208653,0
NC208654,0
NC208655,0
NC208656,0
NC208657,0
NC208658,0
NC208659,0
NC209650,108
NC209651,0+108
NC209652,0
NC209653,0
NC209654,0
NC209655,0
NC209656,0
NC209657,0
NC209658,0
NC209659,0
NC2164,108
NC2165,0+108
NC210650,0+108
NC210651,0+108
NC210652,0
NC210653,0
NC210654,0
NC210655,0
NC210656,0
NC210657,0
NC210658,0
NC210659,0
NC211650,0+108
NC211651,0
NC211652,0
NC211653,0
NC211654,0
NC211655,0
NC211656,0
NC211657,0
NC211658,0
NC211659,0
NC212650,0+108
NC212651,0
NC212652,0
NC212653,0
NC212654,0
NC212655,0
NC212656,0
NC212657,0
NC212658,0
NC212659,0
NC213650,0+108
NC213651,0+108
NC213652,0
NC213653,0
NC213654,0
NC213655,0
NC213656,0
NC213657,0
NC213658,0
NC213659,0
NC214650,108
NC214651,0+108
NC214652,0
NC214653,0
NC214654,0
NC214655,0
NC214656,0
NC214657,0
NC214658,0
NC214659,0
NC215650,108
NC215651,0+108
NC215652,0+108
NC215653,0
NC215654,0
NC215655,0
NC215656,0
NC215657,0
NC215658,0
NC215659,0
NC216650,108
NC216651,108
NC216652,0+108
NC216653,0
NC216654,0
NC216655,0
NC216656,0
NC216657,0
NC216658,0
NC216659,0
NC217650,108
NC217651,108
NC217652,0+108
NC217653,0+108
NC217654,0
NC217655,0
NC217656,0
NC217657,0
NC217658,0
NC217659,0
NC218650,108
NC218651,108
NC218652,108
NC218653,0+108
NC218654,0+108
NC218655,0
NC218656,0
NC218657,0
NC218658,0
NC218659,0
NC219650,108
NC219651,108
NC219652,108
NC219653,108
NC219654,0+108
NC219655,0
NC219656,0
NC219657,0
NC219658,0
NC219659,0
NC26D,0
NC26E,0
NC26F,108
NC26G,108
NC26H,0+108
NC2264,108
NC2265,0+108
NC220650,108
NC220651,108
NC220652,108
NC220653,108
NC220654,108
NC220655,0+108
NC220656,0+108
NC220657,0
NC220658,0
NC220659,0
NC221650,108
NC221651,108
NC221652,108
NC221653,108
NC221654,108
NC221655,108
NC221656,0+108
NC221657,0+108
NC221658,0
NC221659,0
NC222650,108
NC222651,108
NC222652,108
NC222653,108
NC222654,108
NC222655,108
NC222656,108
NC222657,0+108
NC222658,0
NC222659,0
NC223650,108
NC223651,108
NC223652,108
NC223653,108
NC223654,108
NC223655,108
NC223656,108
NC223657,108
NC223658,0+108
NC223659,0
NC224650,108
NC224651,108
NC224652,108
NC224653,108
NC224654,108
NC224655,108
NC224656,108
NC224657,108
NC224658,0+108
NC224659,0+108
NC225650,108
NC225651,108
NC225652,108
NC225653,108
NC225654,108
NC225655,108
NC225656,108
NC225657,108
NC225658,108
NC225659,0+108
NC226650,108
NC226651,108
NC226652,108
NC226653,108
NC226654,108
NC226655,108
NC226656,108
NC226657,108
NC226658,108
NC226659,108
NC227650,108
NC227651,108
NC227652,108
NC227653,108
NC227654,108
NC227655,108
NC227656,108
NC227657,108
NC227658,108
NC227659,108
NC228650,108
NC228651,108
NC228652,108
NC228653,108
NC228654,108
NC228655,108
NC228656,108
NC228657,108
NC228658,108
NC228659,108
NC229650,108
NC229651,108
NC229652,108
NC229653,108
NC229654,108
NC229655,108
NC229656,108
NC229657,108
NC229658,108
NC229659,108
NC2364,108
NC2365,108
NC26I,0+108
NC2266,0+108
NC220660,0
NC220661,0
NC220662,0
NC220663,0
NC220664,0
NC220665,0
NC220666,0
NC220667,0
NC220668,0
NC220669,0
NC221660,0
NC221661,0
NC221662,0
NC221663,0
NC221664,0
NC221665,0
NC221666,0
NC221667,0
NC221668,0
NC221669,0
NC222660,0
NC222661,0
NC222662,0
NC222663,0
NC222664,0
NC222665,0
NC222666,0
NC222667,0
NC222668,0
NC222669,0
NC223660,0
NC223661,0
NC223662,0
NC223663,0
NC223664,0
NC223665,0
NC223666,0
NC223667,0
NC223668,0
NC223669,0
NC224660,0
NC224661,0
NC224662,0
NC224663,0
NC224664,0
NC224665,0
NC224666,0
NC224667,0
NC224668,0
NC224669,0
NC225660,0+108
NC225661,0
NC225662,0
NC225663,0
NC225664,0
NC225665,0
NC225666,0
NC225667,0
NC225668,0
NC225669,0
NC226660,0+108
NC226661,0+108
NC226662,0
NC226663,0
NC226664,0
NC226665,0
NC226666,0
NC226667,0
NC226668,0
NC226669,0
NC227660,108
NC227661,0+108
NC227662,0+108
NC227663,0
NC227664,0
NC227665,0
NC227666,0
NC227667,0
NC227668,0
NC227669,0
NC228660,108
NC228661,108
NC228662,108
NC228663,0+108
NC228664,0+108
NC228665,0
NC228666,0
NC228667,0
NC228668,0
NC228669,0
NC229660,108
NC229661,108
NC229662,108
NC229663,108
NC229664,0+108
NC229665,0
NC229666,0
NC229667,0
NC229668,0
NC229669,0
NC2267,0
NC2366,0+108
NC230660,108
NC230661,108
NC230662,108
NC230663,108
NC230664,0+108
NC230665,0
NC230666,0
NC230667,0
NC230668,0
NC230669,0
NC231660,108
NC231661,108
NC231662,108
NC231663,0+108
NC231664,0+108
NC231665,0+108
NC231666,0+108
NC231667,0+108
NC231668,0+108
NC231669,0+108
NC232660,108
NC232661,108
NC232662,108
NC232663,108
NC232664,108
NC232665,108
NC232666,108
NC232667,108
NC232668,108
NC232669,108
NC233660,108
NC233661,108
NC233662,108
NC233663,108
NC233664,108
NC233665,108
NC233666,108
NC233667,108
NC233668,108
NC233669,108
NC234660,108
NC234661,108
NC234662,108
NC234663,108
NC234664,108
NC234665,108
NC234666,108
NC234667,108
NC234668,108
NC234669,108
NC235660,108
NC235661,108
NC235662,108
NC235663,108
NC235664,108
NC235665,108
NC235666,108
NC235667,108
NC235668,108
NC235669,108
NC236660,108
NC236661,108
NC236662,108
NC236663,108
NC236664,108
NC236665,108
NC236666,108
NC236667,108
NC236668,108
NC236669,108
NC237660,108
NC237661,108
NC237662,108
NC237663,108
NC237664,108
NC237665,108
NC237666,108
NC237667,108
NC237668,108
NC237669,108
NC238660,108
NC238661,108
NC238662,108
NC238663,108
NC238664,108
NC238665,108
NC238666,108
NC238667,108
NC238668,108
NC238669,108
NC239660,108
NC239661,108
NC239662,108
NC239663,108
NC239664,108
NC239665,108
NC239666,108
NC239667,108
NC239668,108
NC239669,108
NC2367,0+108
NC230670,0
NC230671,0
NC230672,0
NC230673,0
NC230674,0
NC230675,0
NC230676,0
NC230677,0
NC230678,0
NC230679,0
NC231670,0+108
NC231671,0+108
NC231672,0
NC231673,0
NC231674,0
NC231675,0
NC231676,0
NC231677,0
NC231678,0
NC231679,0
NC232670,108
NC232671,0+108
NC232672,0+108
NC232673,0+108
NC232674,0+108
NC232675,0
NC232676,0
NC232677,0
NC232678,0
NC232679,0
NC233670,108
NC233671,108
NC233672,108
NC233673,0+108
NC233674,0+108
NC233675,0
NC233676,0
NC233677,0
NC233678,0
NC233679,0
NC234670,108
NC234671,108
NC234672,108
NC234673,108
NC234674,0+108
NC234675,0+108
NC234676,0+108
NC234677,0
NC234678,0
NC234679,0
NC235670,108
NC235671,108
NC235672,108
NC235673,108
NC235674,108
NC235675,108
NC235676,0+108
NC235677,0
NC235678,0
NC235679,0
NC236670,108
NC236671,108
NC236672,108
NC236673,108
NC236674,108
NC236675,108
NC236676,0+108
NC236677,0+108
NC236678,0
NC236679,0
NC237670,108
NC237671,108
NC237672,108
NC237673,108
NC237674,108
NC237675,108
NC237676,108
NC237677,0+108
NC237678,0+108
NC237679,0+108
NC238670,108
NC238671,108
NC238672,108
NC238673,108
NC238674,108
NC238675,108
NC238676,108
NC238677,108
NC238678,108
NC238679,108
NC239670,108
NC239671,108
NC239672,108
NC239673,108
NC239674,108
NC239675,108
NC239676,108
NC239677,108
NC239678,108
NC239679,108
NC26J,0+108
NC2268,0
NC2269,0
NC2368,0+108
NC230680,0
NC230681,0
NC230682,0
NC230683,0
NC230684,0
NC230685,0
NC230686,0
NC230687,0
NC230688,0
NC230689,0
NC231680,0
NC231681,0
NC231682,0
NC231683,0
NC231684,0
NC231685,0
NC231686,0
NC231687,0
NC231688,0
NC231689,0
NC232680,0
NC232681,0
NC232682,0
NC232683,0
NC232684,0
NC232685,0
NC232686,0
NC232687,0
NC232688,0
NC232689,0
NC233680,0
NC233681,0
NC233682,0
NC233683,0
NC233684,0
NC233685,0
NC233686,0
NC233687,0
NC233688,0
NC233689,0
NC234680,0
NC234681,0
NC234682,0
NC234683,0
NC234684,0
NC234685,0
NC234686,0
NC234687,0
NC234688,0
NC234689,0
NC235680,0
NC235681,0
NC235682,0
NC235683,0
NC235684,0
NC235685,0
NC235686,0
NC235687,0
NC235688,0
NC235689,0
NC236680,0
NC236681,0
NC236682,0
NC236683,0+108
NC236684,0+108
NC236685,0
NC236686,0
NC236687,0
NC236688,0
NC236689,0
NC237680,0+108
NC237681,0+108
NC237682,0+108
NC237683,0+108
NC237684,0+108
NC237685,0+108
NC237686,0+108
NC237687,0
NC237688,0
NC237689,0
NC238680,108
NC238681,0+108
NC238682,0+108
NC238683,108
NC238684,108
NC238685,0+108
NC238686,0+108
NC238687,0
NC238688,0
NC238689,0
NC239680,108
NC239681,108
NC239682,108
NC239683,108
NC239684,108
NC239685,0+108
NC239686,0+108
NC239687,0
NC239688,0+108
NC239689,0
NC2369,0
NC26K,108
NC26L,108
NC26M,108
NC26N,108
NC26P,0+108
NC2468,0+108
NC240680,108
NC240681,108
NC240682,108
NC240683,108
NC240684,108
NC240685,108
NC240686,0+108
NC240687,0+108
NC240688,0+108
NC240689,0+108
NC241680,108
NC241681,108
NC241682,108
NC241683,108
NC241684,108
NC241685,108
NC241686,108
NC241687,108
NC241688,108
NC241689,0+108
NC242680,108
NC242681,108
NC242682,108
NC242683,108
NC242684,108
NC242685,108
NC242686,108
NC242687,108
NC242688,108
NC242689,108
NC243680,108
NC243681,108
NC243682,108
NC243683,108
NC243684,108
NC243685,108
NC243686,108
NC243687,108
NC243688,108
NC243689,108
NC244680,108
NC244681,108
NC244682,108
NC244683,108
NC244684,108
NC244685,108
NC244686,108
NC244687,108
NC244688,108
NC244689,108
NC245680,108
NC245681,108
NC245682,108
NC245683,108
NC245684,108
NC245685,108
NC245686,108
NC245687,108
NC245688,108
NC245689,108
NC246680,108
NC246681,108
NC246682,108
NC246683,108
NC246684,108
NC246685,108
NC246686,108
NC246687,108
NC246688,108
NC246689,108
NC247680,108
NC247681,108
NC247682,108
NC247683,108
NC247684,108
NC247685,108
NC247686,108
NC247687,108
NC247688,108
NC247689,108
NC248680,108
NC248681,108
NC248682,108
NC248683,108
NC248684,108
NC248685,108
NC248686,108
NC248687,108
NC248688,108
NC248689,108
NC249680,108
NC249681,108
NC249682,108
NC249683,108
NC249684,108
NC249685,108
NC249686,108
NC249687,108
NC249688,108
NC249689,108
NC2469,0+108
NC240690,0
NC240691,0
NC240692,0
NC240693,0
NC240694,0
NC240695,0
NC240696,0
NC240697,0
NC240698,0
NC240699,0
NC241690,0+108
NC241691,0
NC241692,0
NC241693,0
NC241694,0
NC241695,0
NC241696,0
NC241697,0
NC241698,0
NC241699,0
NC242690,0+108
NC242691,0
NC242692,0
NC242693,0
NC242694,0
NC242695,0
NC242696,0
NC242697,0
NC242698,0
NC242699,0
NC243690,0+108
NC243691,0+108
NC243692,0+108
NC243693,0
NC243694,0
NC243695,0
NC243696,0+108
NC243697,0+108
NC243698,0
NC243699,0
NC244690,108
NC244691,0+108
NC244692,0+108
NC244693,0
NC244694,0
NC244695,0+108
NC244696,108
NC244697,0+108
NC244698,0+108
NC244699,0+108
NC245690,108
NC245691,108
NC245692,0+108
NC245693,0+108
NC245694,0
NC245695,0+108
NC245696,108
NC245697,108
NC245698,108
NC245699,0+108
NC246690,108
NC246691,108
NC246692,108
NC246693,0+108
NC246694,0+108
NC246695,0+108
NC246696,108
NC246697,108
NC246698,108
NC246699,108
NC247690,108
NC247691,108
NC247692,108
NC247693,108
NC247694,0+108
NC247695,0+108
NC247696,108
NC247697,108
NC247698,108
NC247699,108
NC248690,108
NC248691,108
NC248692,108
NC248693,108
NC248694,108
NC248695,108
NC248696,108
NC248697,108
NC248698,108
NC248699,108
NC249690,108
NC249691,108
NC249692,108
NC249693,108
NC249694,108
NC249695,108
NC249696,108
NC249697,108
NC249698,108
NC249699,108
NC2568,108
NC2569,108
NC26Q,108
NC26R,108
NC26S,108
NC26T,108
NC26U,108
NC26V,108
NC26W,108
NC26X,108
NC26Y,108
NC26Z,108
NC27,0+108
NC27SW,0+108
NC27NW,0
NC27SE,0+108
NC27NE,0
NC27A,0
NC27B,0
NC27C,0
NC27D,0
NC27E,0
NC27F,0
NC27G,0
NC27H,0
NC27I,0
NC27J,0
NC27K,0+108
NC2470,0+108
NC240700,0
NC240701,0
NC240702,0
NC240703,0
NC240704,0
NC240705,0
NC240706,0
NC240707,0
NC240708,0
NC240709,0
NC241700,0
NC241701,0
NC241702,0
NC241703,0
NC241704,0
NC241705,0
NC241706,0
NC241707,0
NC241708,0
NC241709,0
NC242700,0
NC242701,0
NC242702,0
NC242703,0
NC242704,0
NC242705,0
NC242706,0
NC242707,0
NC242708,0
NC242709,0
NC243700,0
NC243701,0
NC243702,0
NC243703,0
NC243704,0
NC243705,0
NC243706,0
NC243707,0
NC243708,0
NC243709,0
NC244700,0
NC244701,0
NC244702,0
NC244703,0
NC244704,0+108
NC244705,0+108
NC244706,0
NC244707,0
NC244708,0
NC244709,0
NC245700,0+108
NC245701,0
NC245702,0
NC245703,0+108
NC245704,0+108
NC245705,0+108
NC245706,0+108
NC245707,0+108
NC245708,0+108
NC245709,0
NC246700,0+108
NC246701,0+108
NC246702,0+108
NC246703,0+108
NC246704,108
NC246705,108
NC246706,108
NC246707,108
NC246708,0+108
NC246709,0
NC247700,108
NC247701,108
NC247702,108
NC247703,108
NC247704,108
NC247705,108
NC247706,108
NC247707,108
NC247708,0+108
NC247709,0
NC248700,108
NC248701,108
NC248702,108
NC248703,108
NC248704,108
NC248705,108
NC248706,108
NC248707,108
NC248708,0+108
NC248709,0
NC249700,108
NC249701,108
NC249702,108
NC249703,108
NC249704,108
NC249705,108
NC249706,108
NC249707,108
NC249708,0+108
NC249709,0+108
NC2471,0+108
NC240710,0
NC240711,0
NC240712,0
NC240713,0
NC240714,0
NC240715,0
NC240716,0
NC240717,0
NC240718,0
NC240719,0
NC241710,0
NC241711,0
NC241712,0
NC241713,0
NC241714,0
NC241715,0
NC241716,0
NC241717,0
NC241718,0
NC241719,0
NC242710,0
NC242711,0
NC242712,0
NC242713,0
NC242714,0
NC242715,0
NC242716,0
NC242717,0
NC242718,0
NC242719,0
NC243710,0
NC243711,0
NC243712,0
NC243713,0
NC243714,0
NC243715,0
NC243716,0
NC243717,0
NC243718,0
NC243719,0
NC244710,0
NC244711,0
NC244712,0
NC244713,0
NC244714,0
NC244715,0
NC244716,0
NC244717,0
NC244718,0
NC244719,0
NC245710,0
NC245711,0
NC245712,0
NC245713,0
NC245714,0
NC245715,0
NC245716,0
NC245717,0
NC245718,0
NC245719,0
NC246710,0
NC246711,0
NC246712,0
NC246713,0
NC246714,0
NC246715,0
NC246716,0
NC246717,0
NC246718,0
NC246719,0
NC247710,0
NC247711,0
NC247712,0
NC247713,0
NC247714,0
NC247715,0
NC247716,0
NC247717,0
NC247718,0
NC247719,0
NC248710,0
NC248711,0
NC248712,0
NC248713,0
NC248714,0
NC248715,0
NC248716,0
NC248717,0
NC248718,0+108
NC248719,0+108
NC249710,0
NC249711,0
NC249712,0
NC249713,0+108
NC249714,0+108
NC249715,0+108
NC249716,0+108
NC249717,0
NC249718,0+108
NC249719,108
NC2570,0+108
NC250700,108
NC250701,108
NC250702,108
NC250703,108
NC250704,108
NC250705,108
NC250706,108
NC250707,108
NC250708,108
NC250709,0+108
NC251700,108
NC251701,108
NC251702,108
NC251703,108
NC251704,108
NC251705,108
NC251706,108
NC251707,108
NC251708,108
NC251709,108
NC252700,108
NC252701,108
NC252702,108
NC252703,108
NC252704,108
NC252705,108
NC252706,108
NC252707,108
NC252708,108
NC252709,108
NC253700,108
NC253701,108
NC253702,108
NC253703,108
NC253704,108
NC253705,108
NC253706,108
NC253707,108
NC253708,108
NC253709,108
NC254700,108
NC254701,108
NC254702,108
NC254703,108
NC254704,108
NC254705,108
NC254706,108
NC254707,108
NC254708,108
NC254709,108
NC255700,108
NC255701,108
NC255702,108
NC255703,108
NC255704,108
NC255705,108
NC255706,108
NC255707,108
NC255708,108
NC255709,108
NC256700,108
NC256701,108
NC256702,108
NC256703,108
NC256704,108
NC256705,108
NC256706,108
NC256707,108
NC256708,108
NC256709,108
NC257700,108
NC257701,108
NC257702,108
NC257703,108
NC257704,108
NC257705,108
NC257706,108
NC257707,108
NC257708,108
NC257709,108
NC258700,108
NC258701,108
NC258702,108
NC258703,108
NC258704,108
NC258705,108
NC258706,108
NC258707,108
NC258708,108
NC258709,108
NC259700,108
NC259701,108
NC259702,108
NC259703,108
NC259704,108
NC259705,108
NC259706,108
NC259707,108
NC259708,108
NC259709,108
NC2571,0+108
NC250710,0+108
NC250711,0+108
NC250712,0+108
NC250713,0+108
NC250714,108
NC250715,108
NC250716,0+108
NC250717,0+108
NC250718,0+108
NC250719,108
NC251710,108
NC251711,108
NC251712,108
NC251713,108
NC251714,108
NC251715,108
NC251716,108
NC251717,108
NC251718,108
NC251719,108
NC252710,108
NC252711,108
NC252712,108
NC252713,108
NC252714,108
NC252715,108
NC252716,108
NC252717,108
NC252718,108
NC252719,108
NC253710,108
NC253711,108
NC253712,108
NC253713,108
NC253714,108
NC253715,108
NC253716,108
NC253717,108
NC253718,108
NC253719,108
NC254710,108
NC254711,108
NC254712,108
NC254713,108
NC254714,108
NC254715,108
NC254716,108
NC254717,108
NC254718,108
NC254719,108
NC255710,108
NC255711,108
NC255712,108
NC255713,108
NC255714,108
NC255715,108
NC255716,108
NC255717,108
NC255718,108
NC255719,108
NC256710,108
NC256711,108
NC256712,108
NC256713,108
NC256714,108
NC256715,108
NC256716,108
NC256717,108
NC256718,108
NC256719,108
NC257710,108
NC257711,108
NC257712,108
NC257713,108
NC257714,108
NC257715,108
NC257716,108
NC257717,108
NC257718,108
NC257719,108
NC258710,108
NC258711,108
NC258712,108
NC258713,108
NC258714,108
NC258715,108
NC258716,108
NC258717,108
NC258718,108
NC258719,108
NC259710,108
NC259711,108
